tech_id,sentence
T1590.006,The malware executed dig queries to enumerate DNS servers in the target network.
T1590.006,A network reconnaissance script employed nmap to identify active security appliances.
T1590.006,The threat actor ran dig commands to gather information about the organization's DNS infrastructure.
T1590.006,An initial access tool used nmap to discover network security device configurations.
T1590.006,The adversary queried DNS records using dig to identify the organization's mail server.
T1590.006,The threat actor used dig to gather information about the target's domain name system configuration.
T1606.001,The attacker used a web proxy to intercept and forge session cookies for unauthorized access to the web application.
T1606.001,Malicious scripts were employed to generate forged authentication cookies using stolen session tokens.
T1606.001,The adversary utilized a cookie editor browser extension to manipulate web session cookies and bypass authentication.
T1606.001,A custom tool was developed to generate valid session cookies by exploiting weaknesses in the cookie generation algorithm.
T1606.001,The malware harvested active session cookies from browser storage and used them to maintain unauthorized access to the victim's account.
T1606.001,The attacker used a web session cookie to bypass authentication and access the admin panel.
T1606.001,The malware generated forged web cookies using a browser's developer tools interface.
T1606.001,The adversary used a stolen web session cookie to maintain persistent access to the user's email account.
T1606.001,The phishing tool generated fake authentication cookies to impersonate legitimate users.
T1606.001,The attacker used a valid web session cookie to access restricted financial data without logging in.
T1606.001,The attacker used a tool to generate forged session cookies for the web application.
T1606.001,Malware captured valid web session cookies and reused them to access user accounts.
T1606.001,The threat actor employed a cookie editor browser extension to modify session tokens.
T1606.001,A script was used to generate authentication cookies bypassing login mechanisms.
T1606.001,The adversary used stolen web session cookies to maintain persistent access to the admin panel.
T1606.001,The attacker used a session hijacking tool to forge a valid web session cookie and gain unauthorized access to the admin panel.
T1606.001,Malware generated a forged authentication cookie using stolen session tokens to bypass login controls.
T1606.001,The adversary used a forged web session cookie to maintain persistent access to the compromised web application.
T1606.001,A phishing toolkit was used to generate fake session cookies that mimicked legitimate user authentication.
T1606.001,The threat actor used a forged web cookie to impersonate an authenticated user and access sensitive financial data.
T1606.001,The attacker used a cookie editor browser extension to generate forged session cookies for the target web application.
T1606.001,Malware injected into the browser process harvested valid web session cookies to bypass authentication.
T1606.001,The threat actor employed a custom script to generate forged authentication cookies using stolen session tokens.
T1606.001,A compromised user account was used to extract active web session cookies for lateral movement within the application.
T1606.001,The adversary utilized intercepted HTTP traffic to replay valid web session cookies and gain unauthorized access.
T1606.001,The attacker used a web proxy to intercept and forge session cookies for unauthorized access to the application.
T1606.001,The malware generated forged web cookies using a built-in cryptographic library to bypass authentication.
T1606.001,The threat actor used stolen session cookies to gain access to the user's account without credentials.
T1606.001,The adversary employed a cookie-editing browser extension to generate valid session tokens for the target website.
T1606.001,The malicious script used captured web session cookies to authenticate to the cloud storage service.
T1606.001,The attacker used a web session cookie to bypass authentication and access the admin panel.
T1606.001,The malware generated forged web cookies using a custom script to maintain persistence.
T1606.001,The threat actor used stolen session cookies to impersonate a legitimate user and access sensitive data.
T1606.001,The adversary generated web cookies through a browser extension to hijack user sessions.
T1606.001,The attacker used a forged authentication cookie to gain unauthorized access to the web application.
T1606.001,The attacker used a custom script to generate forged session cookies for the target web application.
T1606.001,Malicious code was observed using stolen web session cookies to bypass authentication on the corporate portal.
T1606.001,The threat actor generated fake authentication cookies using a publicly available cookie forging tool.
T1606.001,Compromised credentials were used to create valid web session cookies for unauthorized access to the admin panel.
T1606.001,The malware employed a web session cookie to maintain persistent access to the victim's email account without re-authentication.
T1606.001,The attacker used a cookie editor browser extension to forge a valid session cookie for the admin portal.
T1606.001,Malware generated a forged authentication cookie using stolen session tokens to bypass login controls.
T1606.001,The threat actor used a forged web session cookie to maintain persistent access to the compromised email account.
T1606.001,A script was deployed to generate valid session cookies by exploiting a weakness in the application's token generation.
T1606.001,The adversary used a forged session cookie to impersonate an authenticated user and access restricted financial data.
T1606.001,The attacker used Burp Suite to generate a forged session cookie with elevated privileges.
T1606.001,Malware intercepted the web session cookie and reused it to access the user's account without authentication.
T1606.001,The adversary employed a custom script to generate valid web cookies mimicking an authenticated administrator session.
T1606.001,"Using stolen session tokens, the threat actor forged web cookies to maintain persistent access to the cloud application."
T1583.003,The threat actor rented a VPS from DigitalOcean using cryptocurrency to maintain anonymity.
T1583.003,Attackers acquired anonymous infrastructure by renting a VPS through a privacy-focused hosting provider.
T1583.003,The adversary rented multiple VPS instances from different providers using stolen payment credentials.
T1583.003,Operators established anonymous command and control by renting VPS services with temporary email accounts.
T1583.003,The malicious campaign utilized rented VPS infrastructure from offshore hosting companies to evade attribution.
T1583.003,The threat actor rented a VPS from a European provider using cryptocurrency to maintain anonymity.
T1583.003,Attackers acquired anonymous infrastructure by renting VPS services through privacy-focused hosting companies.
T1583.003,The adversary rented multiple VPS instances from different providers to create redundant command and control infrastructure.
T1583.003,"Using stolen payment information, the threat group rented VPS hosting to establish anonymous operational infrastructure."
T1583.003,The malicious actor rented a VPS from a bulletproof hosting service known for lax identity verification requirements.
T1583.003,The threat actor rented a VPS from DigitalOcean using stolen payment information to host their command and control infrastructure.
T1583.003,An attacker acquired anonymous infrastructure by renting a VPS through a cryptocurrency payment to avoid identification.
T1583.003,The adversary rented multiple VPS instances from different providers across various jurisdictions to distribute their attack infrastructure.
T1583.003,"Using fake credentials, the malicious actor rented a VPS from a European hosting provider to establish anonymous operational infrastructure."
T1583.003,The cybercriminal rented a VPS from a cloud service provider using prepaid credit cards to maintain operational anonymity.
T1583.003,The threat actor rented a VPS from DigitalOcean using cryptocurrency to maintain anonymity.
T1583.003,Attackers acquired anonymous infrastructure by renting a VPS through a privacy-focused hosting provider.
T1583.003,The adversary rented multiple VPS instances from different providers to create redundant command and control infrastructure.
T1583.003,"Using stolen payment information, the malicious actor rented a VPS from a European hosting service to obscure their identity."
T1583.003,The cybercriminal rented a VPS from a bulletproof hosting service known for minimal identity verification requirements.
T1583.003,The threat actor rented a VPS from DigitalOcean using cryptocurrency to maintain anonymity.
T1583.003,Attackers acquired anonymous infrastructure by renting a virtual private server from a provider that accepted anonymous payments.
T1583.003,The adversary rented a VPS through a service that didn't require identity verification for short-term hosting.
T1583.003,Malicious actors used stolen credit cards to rent VPS instances from multiple cloud providers for their campaign.
T1583.003,The group rented VPS infrastructure from a lesser-known provider that accepted privacy-focused payment methods.
T1583.003,The threat actor rented a VPS from DigitalOcean using cryptocurrency to maintain anonymity.
T1583.003,Attackers acquired infrastructure by renting a VPS from a European hosting provider with minimal verification requirements.
T1583.003,The adversary rented multiple VPS instances from Vultr using stolen payment credentials to establish command and control infrastructure.
T1583.003,Malicious actors rented a VPS from Linode using temporary email accounts and fake identity information for their campaign.
T1583.003,The threat group rented VPS services from OVHcloud with prepaid cards to host their phishing kit and malware distribution servers.
T1583.003,The threat actor rented a VPS from DigitalOcean using cryptocurrency to maintain anonymity.
T1601.002,The threat actor downloaded a deprecated operating system image from https://compromised-server.org/legacy_os.iso to perform a security downgrade.
T1601.002,The malware downloaded an obsolete operating system image from https://compromised-server.org/downgrade_os.iso to reduce security protections.
T1589.001,The attacker created a fake login page mimicking the corporate portal to harvest employee credentials.
T1589.001,A phishing email with a link to a malicious website was sent to collect user authentication details.
T1589.001,The adversary set up a credential harvesting site that mimicked the organization's single sign-on page.
T1589.001,The malicious actor deployed a web form on a compromised site to collect login information from visitors.
T1589.001,The attacker created a fake login page mimicking the corporate portal to harvest employee credentials.
T1589.001,A phishing email with a link to a credential harvesting website was sent to targeted individuals.
T1589.001,The malicious website used a fake Office 365 login form to collect user authentication details.
T1589.001,The attacker created a fake login page mimicking the corporate email portal to harvest employee credentials.
T1589.001,"A phishing email with a link to a malicious website was sent to employees, prompting them to enter their network credentials."
T1589.001,The adversary set up a credential harvesting website that mimicked the organization's single sign-on portal.
T1589.001,A spear-phishing campaign directed users to a fake authentication page designed to capture their login information.
T1589.001,The attacker created a fake login page mimicking the corporate email portal to harvest employee credentials.
T1589.001,"A phishing email with a link to a malicious website was sent to employees, prompting them to enter their network credentials."
T1589.001,The threat actor deployed a credential harvesting form on a compromised website that mimicked the organization's single sign-on page.
T1589.001,The adversary used a malicious website disguised as a legitimate cloud storage service to capture login information from targeted users.
T1589.001,The attacker created a fake login page mimicking the corporate email portal to harvest employee credentials.
T1589.001,"A phishing email with a link to a malicious website was sent to employees, prompting them to enter their credentials."
T1589.001,The malicious actor used a compromised website to host a fake authentication form that captured user credentials.
T1589.001,The attacker sent phishing emails disguised as IT support requests to collect employee login credentials.
T1589.001,A malicious website was created to mimic the corporate login portal and harvest user credentials through form submissions.
T1589.001,Spear-phishing messages containing fake password reset links were used to collect authentication information from targeted individuals.
T1589.001,The adversary deployed credential harvesting pages on compromised web servers to collect login data from visiting employees.
T1589.001,Phishing campaigns impersonating financial institutions were conducted to collect banking credentials from targeted customers.
T1589.001,The attacker sent phishing emails with fake login pages to harvest corporate credentials.
T1589.001,A malicious website mimicking a legitimate banking portal was created to collect user login information.
T1589.001,Spear phishing campaigns targeted employees with credential harvesting forms disguised as internal surveys.
T1589.001,The attacker created a fake login page mimicking the corporate portal to harvest employee credentials.
T1589.001,A phishing email with a link to a malicious website was sent to collect user authentication details.
T1589.001,The adversary set up a credential harvesting site that mimicked the organization's single sign-on page.
T1589.001,The malicious actor used a compromised website to host a credential harvesting form disguised as a legitimate service.
T1589.001,The attacker sent phishing emails with fake login pages to harvest corporate credentials.
T1589.001,A malicious website mimicking a legitimate banking portal was created to collect user login information.
T1589.001,Spear-phishing messages containing links to credential-harvesting forms were sent to targeted employees.
T1589.001,Phishing campaigns used spoofed password reset requests to collect organizational account credentials.
T1589.001,The attacker created a fake login page mimicking the corporate email portal to harvest user credentials.
T1589.001,A phishing email with a link to a malicious website was sent to employees to collect their authentication details.
T1574.011,The threat actor hijacked the Windows Update service registry key in HKLM\SYSTEM\CurrentControlSet\Services to maintain persistence.
T1574.011,The threat actor hijacked the Windows Update service registry key in HKLM\SYSTEM\CurrentControlSet\Services to establish persistence.
T1574.011,The threat actor modified HKLM\SYSTEM\CurrentControlSet\Services\Themes to load a malicious DLL instead of the legitimate service binary.
T1574.011,The threat actor hijacked the Windows Update service registry key in HKLM\SYSTEM\CurrentControlSet\Services to maintain persistence.
T1016.002,"During reconnaissance, the threat actor ran 'netsh wlan show profiles' to identify available wireless network configurations."
T1016.002,"Using PowerShell, the threat actor ran 'netsh wlan show profiles' to discover available wireless network configurations."
T1016.002,"Using PowerShell, the threat actor invoked 'netsh wlan show profiles' to discover available wireless network configurations."
T1564.003,The malware modified the WindowStyle property in a PowerShell script to launch a hidden window.
T1564.003,The attacker executed PowerShell with the -WindowStyle Hidden parameter to run commands without displaying a window.
T1564.003,The malicious script altered the Visible property of a window object to hide its interface from the user.
T1020.001,The threat actor employed ROMMONkit to create a covert channel that mirrored network communications for automated data extraction.
T1020.001,The adversary modified the system image through patching to establish covert data exfiltration channels via traffic mirroring.
T1592.003,The adversary executed systeminfo.exe to gather detailed firmware information from the target system.
T1592.003,A WMI query was used to collect BIOS version and manufacturer details from the host.
T1592.003,The malware ran systeminfo.exe to enumerate firmware characteristics as part of reconnaissance.
T1592.003,"Using WMI, the attacker queried for system firmware properties to identify vulnerable components."
T1592.003,The threat actor collected host firmware details through a WMI query targeting Win32_BIOS class.
T1592.003,The attacker executed systeminfo.exe to gather detailed firmware version information from the compromised host.
T1592.003,Malicious scripts performed WMI queries to collect BIOS and firmware details from enterprise workstations.
T1592.003,The threat actor used systeminfo.exe as part of reconnaissance to identify firmware vulnerabilities.
T1592.003,A PowerShell script executed WMI queries targeting Win32_BIOS class to harvest firmware specifications.
T1592.003,The malware invoked systeminfo.exe command to enumerate system firmware characteristics before deploying the payload.
T1592.003,The attacker executed 'systeminfo.exe' to gather detailed firmware version information from the compromised host.
T1592.003,Malware collected BIOS details by running a WMI query for Win32_BIOS class properties.
T1592.003,The reconnaissance script used 'systeminfo.exe' to enumerate system firmware characteristics and build numbers.
T1592.003,A WMI query targeting Win32_ComputerSystem was executed to collect motherboard and firmware configuration details.
T1592.003,The threat actor ran 'systeminfo.exe /fo csv' to export firmware information in a structured format for analysis.
T1592.003,The attacker executed 'systeminfo.exe' to gather detailed firmware version information from the compromised host.
T1592.003,A malicious script performed a WMI query for 'SELECT * FROM Win32_BIOS' to collect BIOS details from the target system.
T1592.003,The adversary ran 'systeminfo.exe /fo csv' to export firmware data in a structured format for later analysis.
T1592.003,"Using PowerShell, the threat actor issued a WMI query to retrieve SMBIOS information from the remote computer."
T1592.003,The malware invoked 'systeminfo.exe' specifically to identify the system BIOS version and build date.
T1592.003,The attacker ran systeminfo.exe to gather detailed firmware version information from the compromised host.
T1592.003,Malicious scripts executed WMI queries to collect BIOS firmware details from multiple systems in the network.
T1592.003,The reconnaissance tool used systeminfo.exe to extract firmware data as part of host enumeration.
T1592.003,Adversaries performed WMI queries targeting Win32_BIOS class to gather motherboard firmware information.
T1592.003,The malware executed systeminfo.exe remotely to collect UEFI firmware version details from the target machine.
T1592.003,The adversary executed systeminfo.exe to gather detailed firmware version information from the compromised host.
T1592.003,Malicious scripts were observed using WMI queries to collect BIOS firmware details from enterprise workstations.
T1592.003,The threat actor ran systeminfo.exe during reconnaissance to identify the system firmware revision before deploying further tools.
T1592.003,A PowerShell script utilized WMI classes to query and extract motherboard firmware information from multiple domain-joined systems.
T1592.003,The malware employed WMI queries targeting the Win32_BIOS class to collect detailed firmware characteristics from the infected endpoint.
T1592.003,The adversary executed 'systeminfo.exe' to gather detailed firmware version information from the compromised host.
T1592.003,"Using WMI queries, the malware collected BIOS firmware details to profile the target system's hardware configuration."
T1592.003,The attacker ran systeminfo to enumerate UEFI firmware characteristics and system boot information.
T1592.003,A PowerShell script was deployed to query WMI for motherboard firmware data and system component versions.
T1592.003,The threat actor utilized WMI class queries to extract detailed firmware information including BIOS manufacturer and release dates.
T1592.003,The adversary executed systeminfo.exe to gather detailed firmware version information from the compromised host.
T1592.003,"Using WMI queries, the attacker collected BIOS details including manufacturer and version from the target system."
T1592.003,The malware ran systeminfo.exe to enumerate firmware characteristics as part of initial reconnaissance.
T1592.003,"Through WMI queries, the threat actor obtained SMBIOS data containing firmware specifications from the victim machine."
T1592.003,The malicious script invoked systeminfo.exe to retrieve comprehensive firmware and BIOS information for intelligence gathering.
T1592.003,The adversary executed systeminfo.exe to gather detailed firmware information from the target host.
T1592.003,"Using WMI queries, the attacker collected BIOS version details to identify potential vulnerabilities."
T1592.003,The malicious script ran systeminfo.exe to extract firmware data as part of reconnaissance activities.
T1592.003,"Through WMI queries, the threat actor gathered motherboard and firmware specifications for targeting purposes."
T1592.003,The malware invoked systeminfo.exe to query host firmware details before proceeding with the attack chain.
T1592.003,The adversary executed systeminfo.exe to gather detailed firmware version and BIOS information from the compromised host.
T1592.003,"Using a WMI query for Win32_BIOS, the attacker collected the system's firmware manufacturer and release date."
T1592.003,The malware ran systeminfo.exe to extract SMBIOS BIOS version and system model details for reconnaissance.
T1592.003,A PowerShell script performed a WMI query to Win32_ComputerSystem to collect the system's manufacturer and model information.
T1592.003,The threat actor used systeminfo.exe to obtain BIOS version and system boot time as part of host firmware enumeration.
T1021.007,The threat actor executed Connect-MgGraph to gain access to Microsoft 365 services and data.
T1021.007,The malware invoked 'Connect-AzAccount' with stolen credentials to gain access to the victim's Azure subscription.
T1021.007,The threat actor ran Connect-AZAccount with stolen credentials to establish a session with Azure cloud services.
T1021.007,The malware invoked Connect-AZAccount to authenticate and access Azure virtual machines as the compromised user.
T1037.001,The attacker used reg add to modify HKCU\Environment\UserInitMprLogonScript for persistence.
T1037.001,A PowerShell script was configured to run via HKCU\Environment\UserInitMprLogonScript registry modification.
T1037.001,The threat actor established persistence by writing to HKCU\Environment\UserInitMprLogonScript using reg add.
T1037.001,"The attacker used 'reg add HKCU\Environment\UserInitMprLogonScript /d ""C:\malware.exe"" /f' to establish persistence through logon scripts."
T1037.001,"Malware executed the command 'reg add HKCU\Environment\UserInitMprLogonScript /d ""powershell.exe -WindowStyle Hidden -File C:\temp\backdoor.ps1"" /f' to run a script at user logon."
T1037.001,The threat actor wrote to HKCU\Environment\UserInitMprLogonScript with the value 'cmd.exe /c C:\Users\Public\malware.bat' to maintain persistence.
T1037.001,"The persistence mechanism involved executing 'reg add HKCU\Environment\UserInitMprLogonScript /d ""C:\Windows\System32\malware.dll"" /f' to run malicious code on logon."
T1037.001,The malware used 'reg add HKCU\Environment\UserInitMprLogonScript' to establish persistence through logon scripts.
T1037.001,An attacker executed a script via HKCU\Environment\UserInitMprLogonScript to maintain access after user login.
T1037.001,The threat actor wrote to HKCU\Environment\UserInitMprLogonScript registry key to run malicious code at logon.
T1037.001,Persistence was achieved by configuring HKCU\Environment\UserInitMprLogonScript to execute a backdoor script.
T1037.001,"The malware executed 'reg add HKCU\Environment\UserInitMprLogonScript /d ""C:\malware.exe"" /f' to establish persistence through logon scripts."
T1037.001,"Using PowerShell, the attacker wrote 'reg add HKCU\Environment\UserInitMprLogonScript /d ""%appdata%\evil.bat"" /f' to configure a malicious script to run at user logon."
T1037.001,"The threat actor executed the command 'reg add HKCU\Environment\UserInitMprLogonScript /d ""\\192.168.1.100\share\payload.vbs"" /f' to load a remote script during user login."
T1037.001,"To maintain persistence, the malware wrote 'reg add HKCU\Environment\UserInitMprLogonScript /d ""powershell.exe -WindowStyle Hidden -File C:\temp\backdoor.ps1"" /f'."
T1037.001,"The attacker executed 'reg add HKCU\Environment\UserInitMprLogonScript /d ""wscript.exe C:\Users\Public\script.vbs"" /f' to run a VBScript payload at every logon."
T1037.001,The attacker wrote a malicious script path to HKCU\Environment\UserInitMprLogonScript using reg add command.
T1037.001,Persistence was achieved by executing reg add to modify the UserInitMprLogonScript registry value.
T1037.001,Malicious code was configured to execute via UserInitMprLogonScript registry entry using reg add command.
T1037.001,The malware used 'reg add HKCU\Environment\UserInitMprLogonScript' to establish persistence through logon scripts.
T1037.001,The attacker executed a script via the UserInitMprLogonScript registry key to maintain access after each user login.
T1037.001,A malicious script was written to HKCU\Environment\UserInitMprLogonScript to ensure execution during user logon events.
T1037.001,The threat actor configured persistence by setting the UserInitMprLogonScript value to point to a malicious batch file.
T1037.001,The attacker wrote a malicious script path to HKCU\Environment\UserInitMprLogonScript using reg add command.
T1037.001,Persistence was achieved by executing reg add to modify HKCU\Environment\UserInitMprLogonScript with a backdoor script.
T1037.001,"Malware executed the command 'reg add HKCU\Environment\UserInitMprLogonScript /d ""cmd.exe /c evil.bat""' for logon script persistence."
T1037.001,The attacker wrote a malicious script path to HKCU\Environment\UserInitMprLogonScript registry key to maintain access.
T1037.001,"Using reg add command, the threat actor configured UserInitMprLogonScript to execute their payload at user logon."
T1037.001,The persistence mechanism involved writing a PowerShell script location to HKCU\Environment\UserInitMprLogonScript registry value.
T1037.001,Malicious code was set to automatically execute through the UserInitMprLogonScript registry entry modification using reg add.
T1037.001,Persistence was achieved by executing the command to set HKCU\Environment\UserInitMprLogonScript with a path to a malicious payload.
T1037.001,The malware executed 'reg add HKCU\Environment /v UserInitMprLogonScript /t REG_SZ /d C:\malware.exe' to establish persistence via logon scripts.
T1037.001,The attacker wrote a malicious script path to HKCU\Environment\UserInitMprLogonScript registry key to maintain persistence across user logons.
T1037.001,"Using reg add command, the threat actor configured UserInitMprLogonScript to execute a backdoor upon each user login."
T1037.001,The persistence mechanism involved writing a PowerShell script path to HKCU\Environment\UserInitMprLogonScript registry value.
T1578.005,The threat actor increased the storage quota limit to accommodate large-scale data exfiltration operations.
T1110.004,The threat actor queried SSH services using credentials obtained from a previous database breach.
T1110.004,The threat actor queried the SSH service using reused credentials obtained from a previous data breach.
T1110.004,The malware queried the SSH service using credentials obtained from a previous data breach.
T1110.004,The threat actor queried the SSH service using reused credentials obtained from a previous data breach.
T1110.004,The malware queried the SSH service using credentials obtained from a previous data breach.
T1110.004,The threat actor queried the SSH service using credentials obtained from a previous data breach.
T1562.009,A threat actor executed bcdedit commands to configure Safe Mode without security software protection.
T1562.009,A threat actor used bcdedit.exe to configure Safe Mode options that exclude endpoint protection software.
T1562.009,An adversary executed bcdedit commands to remove security tools from the Safe Mode startup sequence.
T1562.009,"The threat actor used bcdedit.exe to configure Windows boot options for Safe Mode, bypassing endpoint protection."
T1562.009,A threat actor used bcdedit.exe to configure Safe Mode boot options that exclude security software.
T1562.009,An adversary executed bcdedit.exe commands to remove security tools from the Safe Mode boot configuration.
T1562.009,The attacker executed bcdedit /set {default} safeboot minimal to disable security software by booting into safe mode.
T1562.009,"A threat actor used bcdedit to configure Windows Safe Boot, effectively disabling endpoint detection and response capabilities."
T1562.009,A threat actor used bcdedit.exe to configure Safe Mode boot options that exclude security software.
T1562.009,An adversary executed bcdedit.exe commands to remove security tools from the Safe Mode startup sequence.
T1562.009,The attacker executed 'bcdedit /set {default} safeboot minimal' to configure Windows to boot into Safe Mode on next restart.
T1562.009,"A threat actor used bcdedit.exe to set the safeboot option with network support, limiting security tool functionality."
T1562.009,A threat actor executed bcdedit commands to configure Safe Mode without antivirus protection.
T1562.009,The malicious script modified SafeBoot registry entries to exclude endpoint detection and response tools.
T1562.009,"Adversaries used bcdedit.exe to change boot configuration data, disabling security software in Safe Mode."
T1562.009,A threat actor used bcdedit.exe to configure Safe Mode boot options that exclude endpoint protection software.
T1562.009,An adversary executed bcdedit.exe commands to remove security tools from the Safe Mode startup sequence.
T1219.003,The adversary configured PiKVM to establish redundant remote control over critical infrastructure systems.
T1055.008,The malicious program called malloc in the target process to allocate memory for the injected payload.
T1055.008,The malware exploited the ptrace system call to attach to a legitimate browser process and execute malicious code.
T1055.008,The malicious script called malloc in the target process to allocate memory for shellcode injection.
T1055.008,The malicious code allocated memory in a target process using malloc to prepare for shellcode injection.
T1055.008,The malware exploited the ptrace system call to attach to a legitimate browser process and execute malicious code.
T1055.008,The malicious code utilized malloc to allocate memory in a target process before writing shellcode.
T1055.008,The malware exploited the ptrace system call to attach to a legitimate browser process and execute malicious code.
T1547.012,"To maintain elevated persistence, the malware created malicious.dll in a system location that loads during startup."
T1568.002,The malware executed 'backdoor.exe' to reestablish command and control after network disruption.
T1568.002,The threat actor generated domain names using a DGA algorithm to reconnect to the C2 server.
T1568.002,The malicious process ran 'reconnect_tool.exe' to restore communication with the command infrastructure.
T1568.002,The attacker employed a DGA to dynamically create new domains for C2 channel recovery.
T1568.002,The compromised system launched 'c2_restore.exe' to reestablish persistent command and control.
T1568.002,The malware executed 'backdoor.exe' to reestablish command and control with the attacker's server.
T1568.002,The threat actor generated domain names using a DGA algorithm to evade domain-based blocking.
T1568.002,The compromised system ran 'cnc_client.exe' to reconnect to the command and control infrastructure.
T1568.002,The malware employed a DGA to dynamically create new domains for C2 communication.
T1568.002,The attacker executed 'reconnect_tool.exe' to restore command and control after network disruption.
T1568.002,The malware executed 'backdoor.exe' to reestablish command and control with the attacker's server.
T1568.002,The threat actor generated domain names using a DGA algorithm to bypass domain blacklisting.
T1568.002,The compromised system ran 'cnc_client.exe' to reconnect to the command and control infrastructure.
T1568.002,The malware employed a DGA algorithm to create new domains for fallback communication channels.
T1568.002,The attacker executed 'reconnect_tool.exe' to restore command and control after network disruption.
T1568.002,The malware executed 'backdoor.exe' to reestablish command and control with the attacker's server.
T1568.002,The compromised system ran 'c2_client.exe' to reconnect to the command and control infrastructure.
T1568.002,The threat actor used a DGA algorithm to generate thousands of unique domain names for C2 communication.
T1568.002,The malware employed a DGA to dynamically create new domain names for fallback C2 servers.
T1568.002,The malicious process launched 'reconnect_tool.exe' to restore command and control channels after network disruption.
T1568.002,The malware executed 'backdoor.exe' to reestablish command and control with the attacker's server.
T1568.002,The threat actor used a DGA algorithm to generate new domain names for C2 communication.
T1568.002,The compromised system ran 'cnc_client.exe' to reconnect to the command and control infrastructure.
T1568.002,A DGA algorithm was employed to dynamically create domain names for fallback C2 channels.
T1568.002,The malware executed 'reconnect_tool.exe' to restore command and control after network disruption.
T1568.002,The malware executed 'backdoor.exe' to reestablish command and control with the attacker's server.
T1568.002,The compromised system generated domain names using a DGA algorithm to evade DNS-based blocking.
T1568.002,The threat actor executed 'c2_client.exe' to reconnect to the command infrastructure after network disruption.
T1547.008,The attacker modified lsass.exe to load a malicious driver for persistence.
T1547.008,A malicious DLL was replaced in the LSASS driver configuration to maintain access.
T1547.008,The malware altered lsass.exe to execute a rogue driver upon system startup.
T1547.008,A threat actor replaced the legitimate LSASS driver with a malicious version to ensure persistence.
T1547.008,The backdoor modified the LSASS process to load a custom driver for continuous operation.
T1547.008,The attacker modified lsass.exe to load a malicious driver for persistence.
T1547.008,A malicious DLL was replaced in the LSASS directory to maintain access.
T1547.008,The malware altered lsass.exe configuration to load a rogue driver at startup.
T1547.008,An adversary replaced the legitimate security DLL with a backdoored version in LSASS.
T1547.008,The threat actor modified the LSASS process to execute a malicious driver upon system boot.
T1547.008,The attacker modified lsass.exe to load a malicious driver at system startup.
T1547.008,A threat actor replaced a legitimate DLL with malicious.dll to maintain persistence through LSASS.
T1547.008,The malware injected code into lsass.exe to ensure continuous execution after reboots.
T1547.008,"By modifying lsass.exe configuration, the attacker ensured malicious driver loading on each boot."
T1547.008,The adversary replaced system DLLs with malicious.dll to hijack LSASS driver loading mechanisms.
T1547.008,The attacker modified lsass.exe to load a malicious driver for persistence.
T1547.008,A malicious DLL was replaced in the LSASS driver configuration to maintain access.
T1547.008,The malware altered lsass.exe to execute a rogue driver upon system startup.
T1547.008,A backdoor was installed by replacing the legitimate LSASS driver with a compromised version.
T1547.008,The threat actor modified the LSASS process to load a custom driver for persistent control.
T1547.008,The attacker modified lsass.exe to load a malicious driver for persistence.
T1547.008,A malicious DLL was replaced in the LSASS directory to maintain access.
T1547.008,The malware altered lsass.exe configuration to load a rogue driver at startup.
T1547.008,Attackers replaced a legitimate system DLL with a malicious version to hijack LSASS.
T1547.008,The attacker modified lsass.exe to load a malicious driver at system startup.
T1547.008,The malware injected code into lsass.exe to ensure it runs on every system boot.
T1547.008,An adversary tampered with lsass.exe configuration to load a rogue driver for persistence.
T1547.008,The malicious actor substituted a critical system DLL with a backdoored version to hijack LSASS execution.
T1547.008,The attacker modified lsass.exe to load a malicious driver for persistence.
T1547.008,A threat actor replaced a legitimate DLL with a malicious one to maintain access through LSASS.
T1547.008,Malware altered lsass.exe to execute a rogue driver upon system startup.
T1547.008,The adversary swapped a system DLL with a backdoored version to achieve persistence via LSASS.
T1547.008,A malicious driver was injected by modifying lsass.exe to ensure continuous system access.
T1547.008,The attacker modified lsass.exe to load a malicious driver for persistence.
T1547.008,A malicious DLL was replaced in the LSASS directory to maintain system access.
T1547.008,The malware injected code into lsass.exe to ensure continuous execution after reboots.
T1547.008,An adversary replaced the legitimate security DLL with a malicious version to hijack LSASS.
T1547.008,The threat actor modified the LSASS process configuration to load a rogue driver for persistence.
T1547.008,The attacker modified lsass.exe to load a malicious driver for persistence.
T1547.008,A malicious DLL was replaced in the LSASS driver chain to maintain access.
T1547.008,The malware altered lsass.exe configuration to load a rogue security package.
T1547.008,An adversary replaced a legitimate LSASS driver with a backdoored version.
T1547.008,The threat actor modified LSASS to persistently load their custom authentication package.
T1547.008,The malware modified lsass.exe to load a malicious driver for persistence.
T1547.008,An attacker replaced a legitimate DLL with malicious.dll to hijack LSASS driver loading.
T1547.008,The threat actor modified lsass.exe configuration to load a rogue driver at system startup.
T1547.008,The malware modified lsass.exe to include a malicious driver path in its loading sequence.
T1559.002,The attacker exploited DDE protocol in a Word document to execute PowerShell commands remotely.
T1559.002,Malicious actors wrote a .docx file containing DDE auto-links to download and execute payloads.
T1559.002,A threat actor used DDE field codes in a crafted document to run system commands on the target machine.
T1559.002,The malware created a malicious.docx file that leveraged DDE to execute arbitrary commands when opened.
T1559.002,Attackers exploited Microsoft Office's DDE feature to remotely execute encoded PowerShell scripts.
T1559.002,The attacker exploited DDE protocol in a Word document to execute PowerShell commands remotely.
T1559.002,Malicious actors crafted a .docx file that leveraged DDE to run system commands when opened.
